claim,label,language,source,url,verdict_raw
"#WATCH | Prime Minister Narendra Modi met Team India in their dressing room after the ICC World Cup Finals at Narendra Modi Stadium in Ahmedabad, Gujarat on 19th November. The PM spoke to the players and encouraged them for their performance throughout the tournament. (Video:… pic.twitter.com/ZqYIakoIIj — ANI (@ANI) November 21, 2023",TRUE,hi,vishvas_news,https://www.vishvasnews.com/english/viral/fact-check-fake-pictures-going-viral-claiming-rohit-sharma-mohd-shami-and-pat-cummins-touched-pm-modis-feet-after-world-cup-final/,"Various viral pictures featuring Rohit Sharma, Mohd. Shami and Australia cricket team captain Pat Cummins with PM Modi are edited. These images have been incorporated into the video to garner views an"
"Prime Minister Narendra Modi along with Australian Deputy Prime Minister Richard Marles handed the ICC Men's Cricket World Cup 2023 trophy to Australian captain Pat Cummins after their win against India in Ahmedabad Pic Source: ANI Photos pic.twitter.com/E4T3twcyHf — ANI (@ANI) November 19, 2023",FALSE,hi,vishvas_news,https://www.vishvasnews.com/english/sports/fact-check-pm-modi-did-not-ignore-australian-captain-pat-cummins-after-presenting-him-icc-world-cup-trophy/,The claim that Prime Minister Narendra Modi ignored the Australian team captain after presenting him with the ICC World Cup trophy is inaccurate and the video clip going viral with this claim is edite
"pic.twitter.com/8JQwouhIje — sonytv (@SonyTV) October 9, 2023",FALSE,hi,vishvas_news,https://www.vishvasnews.com/english/politics/fact-check-question-related-to-farmer-loan-waiver-wasnt-asked-in-kbc-viral-video-is-edited/,"Vishvas News, through its investigation, confirmed that the viral KBC video was manipulated and linked to the Madhya Pradesh elections falsely. No question was asked in KBC related to the farmer loan "
"SCHEDULE for Legislative Assembly Elections of #MIZORAM , #CHHATTISGARH , #MADHYAPRADESH , #RAJASTHAN & #TELANGANA #ECI #AssemblyElections2023 #MCC #ElectionSchedule pic.twitter.com/BYgfPvA672 — Election Commission of India (@ECISVEEP) October 9, 2023",FALSE,hi,vishvas_news,https://www.vishvasnews.com/english/politics/fact-check-kamal-naths-viral-video-promising-to-reclaim-the-mosque-land-is-fake/,"The viral video featuring Kamal Nath, allegedly discussing a ‘reconsideration’ of the decision to abrogate Article 370 in a meeting with Muslim leaders and proposing to ‘reclaim’ the mosque land, is m"
"I have made no suggestions to the ICC or any cricket faculty about any cricket member regarding a fine or reward to any players. I have no connection to cricket whatsoever Please do not believe WhatsApp forwards and videos of such nature unless they come from my official… — Ratan N. Tata (@RNTata2000) October 30, 2023",FALSE,hi,vishvas_news,https://www.vishvasnews.com/english/viral/fact-check-ratan-tata-did-not-announce-to-give-rs-10-crore-to-rashid-khan-viral-claim-is-false/,"Vishvas News, through its investigation, has determined that the claim regarding Rashid Khan receiving a reward of Rs 10 crore from Ratan Tata who also paid his fine of Rs 55 lakh is false. Ratan Tata"
"കളമശ്ശേരി സംഭവം: മതസ്പർദ്ധ, വർഗീയ വിദ്വേഷം എന്നിവ വളർത്തുന്ന തരത്തിൽ സാമൂഹ്യമാധ്യമങ്ങളിലൂടെയും മറ്റും വ്യാജവാർത്തകൾ പ്രചരിപ്പിക്കുന്നവർക്കെതിരെ കർശന നടപടി സ്വീകരിക്കുന്നതാണ്. #keralapolice pic.twitter.com/Q8YQWCXfrK — Kerala Police (@TheKeralaPolice) October 29, 2023",FALSE,hi,vishvas_news,https://www.vishvasnews.com/english/viral/fact-check-serial-blast-in-kerala-took-place-at-prayer-meet-of-christian-community-not-of-jews/,"The event being organised at the convention center in Kerala was of a Christian sect, ‘Jehovah’s Witnesses’, and not of Jews. This shows that the claim that Jews were targeted is false. In this case, "
"SRK During His Visit In #DUBAI Wearing The UAE Flag Jacket At Jumeirah Plaza. @drshahrukh @ShahrukhKhan_FC @SRKFC1 pic.twitter.com/vSUHJm7fqe — MOHAMMAD JAVEED KHAN (@mdjaveedkhan2) August 11, 2014",FALSE,hi,vishvas_news,https://www.vishvasnews.com/english/viral/fact-check-shahrukh-khans-old-picture-goes-viral-with-false-claim-amid-israel-palestine-conflict-2/,"Vishvas News investigation has determined that the claim in question is false. This picture has been in circulation on the internet for the past nine years, and Shahrukh Khan’s PR manager has confirme"
"#WATCH | Madhya Pradesh: On former MP CM & Congress Leader Digvijay Singh's fake resignation letter case, Bhopal Cyber Crime ACP, Sujeet Tiwari says, ""We have registered a case. Yesterday, there was a complaint that a letter had been posted on X saying that Digvijay Singh is… pic.twitter.com/kTjZJJAIhy — ANI MP/CG/Rajasthan (@ANI_MP_CG_RJ) October 16, 2023",FALSE,hi,vishvas_news,https://www.vishvasnews.com/english/politics/fact-check-digvijay-singh-didnt-resign-from-congress-fake-letter-going-viral/,"In the investigation, we found that the letter stating that former Madhya Pradesh Chief Minister and senior Congress leader Digvijay Singh has resigned from Congress is fake."
"Unfortunate Death of Agniveer Amritpal Singh on 11 Oct 2023. There has been some misunderstanding and misrepresentation of facts related to unfortunate death of Agniveer Amritpal Singh. Further to the initial information given out by White Knight Corps on 14 Oct 2023,… pic.twitter.com/6rhaOu3hN8 — ADG PI – INDIAN ARMY (@adgpi) October 15, 2023",MISLEADING,hi,vishvas_news,https://www.vishvasnews.com/english/viral/fact-check-agniveer-amritpal-singh-did-not-get-military-honor-due-to-suicide/,"The Army’s investigation has confirmed that Agniveer Amritpal Singh took his own life, which is why he was not posthumously awarded military honours. The Army has released a statement through its offi"
"The Palestine mother whose children were killed by the Israeli airstrike is screaming with pain and saying–  ""They died hungry. They didn't even eat"" #PalestineUnderAttack #palastine #GazaUnderAttack #Gaza pic.twitter.com/cBn9cIZwE6 — Indian Times Mirror (@ITMfactchecked) October 11, 2023",FALSE,hi,vishvas_news,https://www.vishvasnews.com/english/world/fact-check-woman-crying-outside-hospital-in-viral-video-from-gaza-isnt-palestinian-actor-but-a-common-citizen/,The video of a woman crying inconsolably outside a hospital in Gaza is being shared with the false claim that it is that of Palestinian actress Masiya Abd Elhadi.
"A message of hope to the children affected by the conflict in Syria. @SavetheChildren pic.twitter.com/Zsdvu2nuXd — Cristiano Ronaldo (@Cristiano) December 23, 2016",FALSE,hi,vishvas_news,https://www.vishvasnews.com/english/viral/fact-check-2016-video-of-cristiano-ronaldo-falsely-linked-to-israel-hamas-conflict/,Our investigation concludes that the claim is false. The video is from 2016 when Cristiano Ronaldo released it in support of the children of Syria.
"Couple who escaped Israeli festival massacre share harrowing experience https://t.co/9WwI78nTKb pic.twitter.com/x6bGgtCk4t — Daily Mail US (@DailyMail) October 9, 2023",MISLEADING,hi,vishvas_news,https://www.vishvasnews.com/english/viral/fact-check-couple-at-concert-escaped-safely-after-hamas-attack-on-israel-viral-claim-misleading/,"The couple present at the concert escaped safely after the Hamas attack on Israel, and nothing untoward happened to them. The viral claim circulating on social media is indeed misleading."
"Friends, thanks for your concern but it’s fake news: Baba is totally fine. We just spent a wonderful week together w/ family in Cambridge—his hug as strong as always last night when we said bye! He is teaching 2 courses a week at Harvard, working on his gender book—busy as ever! pic.twitter.com/Fd84KVj1AT — Nandana Sen (@nandanadevsen) October 10, 2023",FALSE,hi,vishvas_news,https://www.vishvasnews.com/english/viral/fact-check-nobel-laureate-amartya-sens-death-rumours-are-fake/,Our investigation clearly shows that the claim of Nobel economist Amartya Sen’s death is a hoax. The X handle through which the rumour of his death was spread is a fake handle created in the name of C
"WATCH: Clash between 2 councillors of Telugu Desam Party(TDP) in Tenali municipality of Guntur Distt(Andhra Pradesh) https://t.co/Ax1fAQw5V1 — ANI (@ANI) February 29, 2016",FALSE,hi,vishvas_news,https://www.vishvasnews.com/english/politics/fact-check-people-seen-fighting-in-video-were-members-of-tdp-fake-claim-regarding-jsp-viral/,"Vishvas News investigated the viral post and found that the viral claim circulating on social media is false. Both individuals engaged in the altercation in the video were members of the TDP, and the "
"pic.twitter.com/feyjBMxw4l — SP UJJAIN (@SP_Ujjain) September 28, 2023",FALSE,hi,vishvas_news,https://www.vishvasnews.com/english/viral/fact-check-fake-post-claiming-death-of-ujjain-minor-rape-accused-in-encounter-going-viral-on-internet/,Vishvas News conducted a thorough investigation and determined that the viral post was false. The accused of raping a minor girl in Ujjain was not involved in an encounter and he is still alive.
Facebook user ‘,FALSE,hi,vishvas_news,https://www.vishvasnews.com/english/politics/fact-check-edited-photos-of-rahul-gandhi-with-badge-number-420-going-viral/,"When Congress leader Rahul Gandhi visited Anand Vihar railway station, he was indeed issued badge number 756. False claims are circulating on social media by sharing edited pictures."
X user Kareena Kapoor Khan @kareena_kpn (archive,MISLEADING,hi,vishvas_news,https://www.vishvasnews.com/english/viral/fact-check-kareena-kapoor-khan-not-on-x-viral-post-on-cricket-shared-by-fan-page/,Kareena Kapoor Khan is not active on X. The viral post has been made from a fan page account created in her name.
"Do you see him too? pic.twitter.com/QjJzO4fBbF — Madhav Kohli (@mvdhav) September 23, 2023",TRUE,hi,vishvas_news,https://www.vishvasnews.com/english/ai-check/fact-check-this-image-of-pm-modi-emerging-from-the-group-of-trees-is-ai-generated/,Vishvas News’ investigation revealed that the image showing trees bent in a way that their arrangement resembles the face of Prime Minister Modi is not real. It has been generated with Artificial Inte
A post is getting viral stating that soaking okra ends in water overnight and drinking the water the next day can cure diabetes. The post is getting viral across many social media platforms.,MISLEADING,hi,vishvas_news,https://www.vishvasnews.com/english/health/fact-check-okra-soaked-water-cannot-cure-diabetes/,"The post claiming that soaking okra ends in water overnight and drinking the water the next day can cure diabetes is misleading. Okra cannot cure diabetes, however, diabetes can be managed through cer"
"A post shared on Facebook by a user named Ugwu Chukwudi Richie claims that natural ginger is up to 10,000 times more effective than chemotherapy drugs at treating cancer.",MISLEADING,hi,vishvas_news,https://www.vishvasnews.com/english/health/fact-check-ginger-is-10000-times-more-effective-than-chemotherapy-is-a-misleading-claim/,"Although there are certain health benefits of ginger as stated in studies but the claim that ginger is 10,000 times more effective than chemotherapy is not true. The viral post is misleading."
The viral video shared on social media claims that a full rainbow is visible in Gujarat and this happens once in 100-250 years. The video is also viral on Twitter with different narratives.,FALSE,hi,vishvas_news,https://www.vishvasnews.com/english/viral/fact-check-old-video-of-halo-effect-viral-as-full-rainbow-spotted-in-gujarat/,It is not the rainbow that can be seen in the viral video. The claim in the video is false. It is actually a halo effect.
A video is doing rounds on social media with a caption that reads:,FALSE,hi,vishvas_news,https://www.vishvasnews.com/english/health/fact-check-sucking-cancer-by-mouth-false-claims-by-a-baba-going-viral/,"The claim that the ichchhadhari naag can cure cancer by sucking it from the mouth is based out of superstition. Medical science does not find any truth in this, the claim is false."
"A Facebook page named “Paa Tii Topi ਪਾ ਤੀ ਟੋਪੀ” shared a post with the picture of Delhi’s CM Arvind Kejriwal. In this picture, Arvind Kejriwal is holding a liquor bottle. Post’s description is written in Punjabi Language: ਸਵੇਰੇ ਕੋੜੀ ਦਵਾਈ ਪੀਕੇ ਪੇਟ ਦੇ ਮੱਛਰ ਮਾਰਦੇ ਸਾਡੇ ਦਿੱਲੀ ਦੇ ਮਾਲਕ ਸ਼੍ਰੀ ਘੁੰਘਰ ਸੇਠ",FALSE,hi,vishvas_news,https://www.vishvasnews.com/english/politics/fact-check-no-arvind-kejriwal-did-not-hold-the-bottle-of-liquor-viral-picture-is-photoshopped/,"In our investigation, we found that this image is photoshopped and post’s claim is fake. In the original picture, Arvind Kejriwal was cleaning his house, not holding liquor bottle."
"An image shared on social media claims to have been created by a Japanese psychologist Akiyoshi Kitaoka. It claims that the image has been designed to help viewers to determine their state of mind. Essentially, if you look at these images and they appear to be still (RELAXED), moving slowly (MID-STRESS) and faster moving around (HI-STRESS), as stated in the caption of the viral image.",MISLEADING,hi,vishvas_news,https://www.vishvasnews.com/english/health/fact-check-no-this-illusion-cannot-determine-your-state-of-mind/,"No, the visual illusion shown in the viral post has nothing to do with stress or in determining the state of mind."
A photo of a tree is circulating on social media with a claim that the largest Tulsi tree of the world has been found in Karnataka.,FALSE,hi,vishvas_news,https://www.vishvasnews.com/english/society/fact-check-picture-showing-worlds-largest-tulsi-tree-in-karnataka-is-fake/,The post claiming that the tree shown the image is World’s largest Tulsi tree in Karnataka is fake.
The viral post has a video in which a person can be seen,MISLEADING,hi,vishvas_news,https://www.vishvasnews.com/english/politics/fact-check-this-man-in-burqa-has-nothing-to-do-with-rss/,We found in our investigation that this claim is
"In the viral post, a doctor’s photograph can be seen with description, “An 85-year-old Mohammed Shahid died of a heart attack. The mob lynched a young and talented Hindu doctor Dr. Paribaha Mukherjee in Bengal. But you guys will keep quiet on this mob lynching because the one who dies was a Hindu. “",FALSE,hi,vishvas_news,https://www.vishvasnews.com/english/society/fact-check-dr-paribaha-who-survived-the-deadly-attack-admitted-that-the-reason-for-the-attack-was-not-communal/,Vishwas News found in its investigation that this claim is false. Dr. Paribaha
A post shared on,MISLEADING,hi,vishvas_news,https://www.vishvasnews.com/english/health/fact-check-viral-post-claiming-cancer-is-not-disease-but-fungus-is-misleading/,Cancer is a fungus
A video is going viral where some people can be seen pouring,MISLEADING,hi,vishvas_news,https://www.vishvasnews.com/english/health/fact-check-video-of-fake-tata-salt-manufacturing-is-going-viral-with-wrong-claim/,We found in our investigation that this claim is
A viral post shared on Facebook reads:,FALSE,hi,vishvas_news,https://www.vishvasnews.com/english/health/fact-check-post-claiming-that-nestle-accepts-adding-juice-of-beef-in-kitkat-is-fake/,The post claiming that Nestle accepts adding juice of beef in KitKat is fake.
"A Facebook post shared by a user named Javed Hindustani claims: A medicine named EUPATORIUM PERFORIAM 200 if diluted and consumed for 2 days, it can cure dengue. Dengue can be cured in 48 hours.",MISLEADING,hi,vishvas_news,https://www.vishvasnews.com/english/health/fact-check-this-homeopathy-medicine-can-cure-dengue-within-48-hours-is-a-misleading-claim/,The post claiming that the medicine named EUPATORIUM PERFOIAM 200 can cure dengue in 48 hours is misleading.
Two photos can be seen in the viral post. In the first,MISLEADING,hi,vishvas_news,https://www.vishvasnews.com/english/viral/fact-check-these-are-not-real-birds-this-is-miniature-artwork/,"In our investigation, we found that the bird"
A post shared on Facebook by a user named Kuleshwar Kumar reads: “,MISLEADING,hi,vishvas_news,https://www.vishvasnews.com/english/viral/fact-check-viral-posts-on-lata-mangeshkars-death-are-fake/,Viral posts on Facebook claiming the death of the legendary singer Lata Mangeshkar are baseless.
"A post is going viral on social media having a picture of a lady protesting at Delhi’s Jawahar Lal Nehru University with claim: “मोहर्तमा JNU की 43 साल की छात्रा है, और कमाल की",FALSE,hinglish,vishvas_news,https://www.vishvasnews.com/english/viral/fact-check-this-jnu-student-is-23-years-old-not-43/,"In our Investigation, we found the claim to be fake. The lady in the viral photo is 23 years old student of JNU, not 43 years old."
A post shared on social media warns against polio vaccination claiming:,FALSE,hi,vishvas_news,https://www.vishvasnews.com/english/health/fact-check-post-claiming-children-recently-vaccinated-with-polio-vaccine-spreads-virus-causing-hfmd-is-fake/,Post claiming children recently vaccinated with polio vaccine spreads HFMD causing virus is fake.
A Facebook post shared by a page Intuitive Apitherapy reads:,MISLEADING,hi,vishvas_news,https://www.vishvasnews.com/english/health/fact-check-post-claiming-that-bee-venom-treatment-heals-infection-is-misleading/,Post claiming that Bee venom can treat infections is misleading.
A video doing rounds on social media claims that a 101-year-old woman gave birth to a child. The narration in the video states that the woman had given birth to 16 children after which she was diagnosed with cancer and now she has delivered her 17th kid.,FALSE,hi,vishvas_news,https://www.vishvasnews.com/english/health/fact-check-post-claiming-101-year-old-woman-delivered-a-baby-is-fake/,The post claiming that a 101-year-old woman delivered a baby is fake.
The post viral on Twitter shared by a used named Sadhavi Khosla reads: “,MISLEADING,hi,vishvas_news,https://www.vishvasnews.com/english/health/fact-check-post-claiming-that-burning-camphor-and-inhaling-the-smell-combats-air-pollution-is-misleading/,Vishvas News investigated and found that camphor comes in natural and synthetic forms. Nowadays mostly synthetic camphor is used. Burning of artificial camphor causes harm and produces more smoke. The
A viral video on social media is shared with a caption that reads:,FALSE,hi,vishvas_news,https://www.vishvasnews.com/english/health/fact-check-no-this-home-made-mixture-cannot-cure-cancer-in-3-days/,"A video claiming that cancer can be cured in 72 hours by consuming mixture made of walnut, sprouted grains, garlic, honey, and lemon is fake."
A post shared on Facebook by a page named Drugs Information Center- Pharmacists read: “,FALSE,hi,vishvas_news,https://www.vishvasnews.com/english/health/fact-check-post-claiming-that-drinking-cold-water-after-meals-can-cause-cancer-is-fake/,The post claiming that drinking cold water after a meal can cause cancer is fake.
The viral post on Facebook reads:,FALSE,hi,vishvas_news,https://www.vishvasnews.com/english/health/fact-check-false-claims-of-curing-cancer-getting-viral/,"The post claiming that cancer will disappear if patients stop eating sugar, drink lemon juice before meals for three months and take spoonfuls of organic coconut oil morning and night is fake."
A post shared on social media purports to show a blue-colored fruit. The text in the post reads:,FALSE,hi,vishvas_news,https://www.vishvasnews.com/english/viral/fact-check-post-showing-blue-colored-fruit-named-moon-melon-is-fake-there-is-no-such-fruit/,The post showing a blue-colored food named blue moon melon is fake. It is a digitally manipulated photo.
The message circulated across social media features a man with his hands tied. The message reads:,FALSE,hi,vishvas_news,https://www.vishvasnews.com/english/viral/fact-check-fake-post-on-hiv-infected-blood-in-pepsi-going-viral/,Vishvas News investigated and found that the viral claim is false. Neither the man shown in the post is a worker from Pepsi nor the claim related to the HIV-contaminated Pepsi is true.
"A viral post shared on Facebook by a user named ‘From the Heart of me, Another Mother’ reads: “",FALSE,hi,vishvas_news,https://www.vishvasnews.com/english/health/fact-check-the-post-claiming-that-baking-soda-can-cure-cancer-is-fake/,The post claiming that baking soda can cure cancer is fake.
A viral post on Facebook shared by a user named Gbenga Fasole GSc reads: “,FALSE,hi,vishvas_news,https://www.vishvasnews.com/english/health/fact-check-post-claiming-wild-aubergine-can-cure-any-type-of-cancer-is-fake/,The post claiming that consuming the decoction of wild aubergine can cure any type of cancer is fake.
A viral post circulating across social media reads: “,FALSE,hi,vishvas_news,https://www.vishvasnews.com/english/health/fact-check-giving-birth-cant-be-measured-in-del-pain-is-subjective-fake-post-getting-viral/,"The post claiming that a mother, while giving birth, feels up to 57 DEL of pain which is equal to 20 bones getting fractured is fake."
"A post doing rounds on Facebook claims that a tongue exercise (stretching out the tongue and moving it to the right then to the left 10 times) can protect you from getting Alzheimer’s. It also helps in reducing/improving the body weight, hypertension, blood clot in brain, asthma, far-sightedness, ear buzzing, throat infection, shoulder/neck infection, insomnia.",MISLEADING,hi,vishvas_news,https://www.vishvasnews.com/english/health/fact-check-post-claiming-tongue-exercise-cures-alzheimers-and-other-illnesses-is-misleading/,Post claiming tongue exercise cures Alzheimer’s and other illnesses is misleading.
"A video circulating across social media and covered by many media outlets claims that one should not eat bitter guard after consuming lady finger as it will cause poison in the stomach. The video further claims that consuming radish after lady finger can cause Leukoderma, a skin disease. You can see the",FALSE,hi,vishvas_news,https://www.vishvasnews.com/english/health/fact-check-video-claiming-eating-bitter-guard-or-radish-over-ladyfinger-is-harmful-is-fake-as-per-doctors/,The video claiming that eating bitter guard or radish over ladyfinger is harmful is fake as per doctors.
A viral video on Instagram shows a blue-colored apple. The video shows a person cutting a piece out of the blue-colored apple grown on a tree.  The claim in the viral video states that the blue apple is made in China. The,MISLEADING,hi,vishvas_news,https://www.vishvasnews.com/english/viral/fact-check-video-showing-blue-colored-apple-made-in-china-is-fake/,A viral
"A video shared on Facebook by a page named DEMIC shows a smoothie made of 2 bananas, 5 kiwis, 2 apples with skin, 1 coat of cabbage, and 1/2 liter of water. In the video, it has been claimed that consuming this smoothie will cure diabetes and will also help in losing weight. The video has around 5.1 million views, 11000 comments, and 31000 shares.",MISLEADING,hi,vishvas_news,https://www.vishvasnews.com/english/health/fact-check-post-claiming-that-a-smoothie-can-cure-diabetes-is-misleading/,The video
"The post shared on Facebook states that consuming a decoction made from wheat, barley, back seeds and gum for two weeks can cure diabetes. The message is attributed to two doctors, Dr. Anita Simmons and Dr. Tony Almeida.",MISLEADING,hi,vishvas_news,https://www.vishvasnews.com/english/health/fact-check-the-post-claiming-that-diabetes-can-be-cured-by-consuming-this-decoction-is-misleading/,"Diabetes cannot be cured by consuming decoction of wheat,"
"The viral post on Facebook claims that diabetes can be cured by having a spoonful of chutney made of fresh ginger (50 gm), fresh mint leaves (50 gm) and pomegranate seeds (50 gm) twice a day. Dr. Priti Dave of Sterling hospital, Rajkot has suggested this remedy for curing diabetes, as per the claim.",FALSE,hi,vishvas_news,https://www.vishvasnews.com/english/health/fact-check-post-claiming-magical-chutney-can-cure-diabetes-completely-is-fake/,"Post claiming diabetes can be cured completely by a chutney suggested by Dr. Priti Dave of Sterling Hospital, Rajkot is fake. There is no doctor named Priti Dave in Sterling Hospital, Rajkot."
A viral video on social media shared by a social media user Dikshita Mahanta reads: “,MISLEADING,hi,vishvas_news,https://www.vishvasnews.com/english/health/fact-check-can-consuming-wax-coated-apples-kill-you-misleading-video-getting-viral/,Post claiming that wax-coated apples can kill you is misleading.
"A post shared on Facebook claims that if you pop a Combiflam pill, it may kill you. The message also requests its readers to share it with their family and friends. The viral message is circulating across social media platforms. Here is the",FALSE,hi,vishvas_news,https://www.vishvasnews.com/english/health/fact-check-post-claiming-combiflam-can-kill-you-is-misleading/,Post claiming that popping a Combiflam will kill you is fake. An overdose of any medicine can be harmful. Medicines should also be consumed under doctor’s supervision. The fake message is circulating 
"The viral video on Facebook claims that the low-quality tablets are available in the market that opens up into a tissue paper.  The audio in the video describes that medicine’s composition is not written on the cover of the medicine. Neither there is a manufacturing date of the medicine nor there is an expiry date. Only the name of the medicine, Zota is mentioned. Here is the",FALSE,hi,vishvas_news,https://www.vishvasnews.com/english/health/quick-fact-check-fake-post-claiming-harmful-tablets-contain-tissue-paper-resurfaces/,Post claiming cheap and harmful tablets contain tissue paper is fake.
"The viral video on Facebook claims that the low-quality tablets are available in the market that opens up into a tissue paper.  The man in the video states that medicine’s composition is not written on the cover of the medicine. Neither there is manufacturing date of the medicine nor there is an expiry date. Only the name of the medicine, Zota is mentioned.",FALSE,hi,vishvas_news,https://www.vishvasnews.com/english/health/fact-check-post-claiming-cheap-and-harmful-tablets-contain-tissue-paper-is-fake/,Post claiming cheap and harmful tablets contain tissue paper is fake.
"In the viral post, a girl can be seen pulling a rickshaw. Post’s description says: A father made his daughter ASI by pulling the rickshaw. Salute to the Father.",FALSE,hi,vishvas_news,https://www.vishvasnews.com/english/society/fact-check-former-miss-india-universes-image-is-going-viral-with-false-claim/,"In our investigation, we found the claim to be fake. Girl in the viral image is former Miss India Universe 2008 Simran Kaur Mundi and she was just promoting an entertainment company Star Mason by ridi"
An image shared on Facebook by a user named Rashmi Arora reads: “,FALSE,hi,vishvas_news,https://www.vishvasnews.com/english/health/quick-fact-check-fake-post-on-image-determining-the-state-of-mind-resurfaces/,"The post claiming that the image created by a Japanese neurologist checks a person’s level of stress is fake. The post is actually created by Yurii Perepadia, who is a graphic designer from Ukraine. A"
Paytm users have received a text message that reads:,FALSE,hi,vishvas_news,https://www.vishvasnews.com/english/viral/fact-check-beware-fake-sms-on-paytm-kyc-suspension-viral/,Fake message on Paytm KYC suspension getting viral. The viral message is fake and is a phishing scam.
The viral post is shared all across social media claiming that the National Aeronautics and Space Administration (NASA) recorded the sun’s sound and sun chants ‘Om’. The post is shared on Facebook by a user named Sandeep Anaberu. The post is viral across social media. You can view the,MISLEADING,hi,vishvas_news,https://www.vishvasnews.com/english/viral/fact-check-nasa-recorded-suns-sound-it-didnt-chant-om-misleading-post-getting-viral/,"The video claiming that NASA has recorded sun’s sound and sun has chanted Om is misleading. Yes, NASA admitted that Sun can be heard, it produces sound, but definitely not ‘Om’ as claimed in the viral"
The viral post on Facebook shared by a user named,MISLEADING,hi,vishvas_news,https://www.vishvasnews.com/english/health/fact-check-consuming-cold-water-cucumber-during-menstruation-wont-cause-cancer-infertility-misleading-post-getting-viral/,"Consuming cold water, cucumber during menstruation won’t cause cancer, infertility; misleading post getting viral"
An unusual image shared on Facebook by a user named Rose Taiapa is accompanied by a text that reads: The test of the head is to find a camel; it’s a test to see who can develop Alzheimer’s. Doctors say those who find the camel will be far from developing Alzheimer’s.” Click here to see the,FALSE,hi,vishvas_news,https://www.vishvasnews.com/english/health/quick-fact-check-fake-post-on-spotting-a-camel-in-image-to-detect-alzheimers-resurfaces/,The post claiming that a camel in an image can help in diagnosing risk of Alzheimer’s is fake.
"A post is doing rounds claiming that in a school in Kerala, a vaccine is being forcibly injected in Muslim women. As per the claim, the vaccine causes infertility in women. The photo of the vaccine was also shared. Vishvas News investigated and found that the viral claim is false.",MISLEADING,hi,vishvas_news,https://www.vishvasnews.com/english/health/fact-check-no-mr-vaccine-does-not-cause-infertility-the-viral-post-is-fake/,MR-VAC (Measles-Rubella Vaccine) is highly safe and well-tolerated as per doctors. This vaccine does not cause infertility as claimed in the viral post.
A viral post on social media shared by a user named,MISLEADING,hi,vishvas_news,https://www.vishvasnews.com/english/viral/fact-check-old-picture-of-kangaroos-rejoicing-in-rain-shared-with-a-misleading-context-relating-to-australian-bushfires/,The viral post showing a photo of two kangaroos jumping with the arms raised and looking towards the sky is shared with a misleading content depicting that the kangaroos were dancing after rain fell d
A post shared on Facebook by a user named,FALSE,hi,vishvas_news,https://www.vishvasnews.com/english/viral/fact-check-no-honda-is-not-giving-372-honda-activa-5g-scooters-for-free-fake-post-getting-viral/,The post shared on social media claiming that Honda is giving away 372 Free Honda Activa 5G Scooters to everyone on its 72nd anniversary is fake.
"The viral video is 22 seconds long. In the video, a scuffle between police and people can be seen. The video description reads “",FALSE,hi,vishvas_news,https://www.vishvasnews.com/english/politics/fact-check-this-is-an-old-video-from-rajasthan-has-no-connection-with-assam-nrc/,"We found in our investigation that this claim is false. In fact, this video is from Jaipur in Rajasthan, where a scuffle broke out between the civilians and the police after a demolition drive on Augu"
A post shared on Facebook by a page named आरोग्यम् धनसंपदा reads: “,FALSE,hinglish,vishvas_news,https://www.vishvasnews.com/english/health/fact-check-post-claiming-that-consuming-turmeric-juice-cow-urine-in-certain-proportions-can-cure-cancer-completely-is-fake/,A viral post on social media claiming to cure third stage cancer by consuming a certain amount of turmeric for 1 month or by consuming a specific quantity of Indian cow’s urine for two months is fake.
The viral post on social media reads:,MISLEADING,hi,vishvas_news,https://www.vishvasnews.com/english/viral/fact-check-no-nasa-didnt-have-58-indian-employees-misleading-post-getting-viral/,"NASA didn’t have 58% Indian employees and most of the CEOs mentioned are of Indian origin but hold the citizenship of some other country. Overall, the post is misleading."
A video shared on social media by a user named,FALSE,hi,vishvas_news,https://www.vishvasnews.com/english/viral/fact-check-no-people-singing-in-this-video-arent-blind-claim-in-the-viral-video-is-fake/,"The video video of the trio singing is being shared with a false claim that the three people featured in the video are blind. No, the people shown in the video are not blind."
A viral post on social media shows the pictures of a woman and some babies. The claim with the photos states that the woman gave birth to 17 babies at once with 29 hours of operations.  The archived version of the post can be seen,FALSE,hi,vishvas_news,https://www.vishvasnews.com/english/health/fact-check-the-post-claiming-that-a-woman-delivered-17-babies-at-once-is-fake/,The post claiming that a woman delivered 17 babies once is fake.
A viral post on social media shows an image of a man with his face covered with ice. The photo is accompanied by a caption in Hindi that reads: “,MISLEADING,hi,vishvas_news,https://www.vishvasnews.com/english/world/fact-check-no-this-is-not-the-image-of-an-indian-soldier/,"Man appearing in the viral image is Daniel Schetter who is a Winter Surfer from America, not an Indian Soldier."
"A post shared on Facebook starts with: GOOD NEWS FOR CANCER PATIENTS, THE CURE IS HERE. Such headlines that claim to cure deadly diseases attract hundreds of readers who click on it and sometimes fall prey to it. The viral post on social media claims that wild aubergine can cure diseases such as breast cancer, prostate cancer, stomach cancer, liver cancer, kidney cancer, and asthma. Vishvas News investigated and found that the viral post is fake.",FALSE,hi,vishvas_news,https://www.vishvasnews.com/english/health/world-cancer-day-2020-debunking-most-shared-cancer-myths-and-misconceptions/,"Vishvas News debunked some of the cancer-related myths and misconceptions: Post claiming that Wild Aubergine can cure cancer is fake, Post claiming deodorants cause breast cancer is fake, etc."
